scope,program_id,program_name,credential,study_mode,school,url,catalogs,catalog_occurrence_count,official_course_reference_count,database_course_count,http_status,final_url,classification,reason,matched_program_id
current_catalog,0865CM,Introduction to Power Systems Protection Design,Microcredential,Part-time,School of Energy,https://www.bcit.ca/programs/introduction-to-power-systems-protection-design-microcredential-part-time-0865cm/,engineering,1,3,,200,https://www.bcit.ca/programs/introduction-to-power-systems-protection-design-microcredential-part-time-0865cm/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,0866CM,Distribution Design for Electrical Utilities,Microcredential,Part-time,School of Energy,https://www.bcit.ca/programs/distribution-design-for-electrical-utilities-microcredential-part-time-0866cm/,engineering,1,3,,200,https://www.bcit.ca/programs/distribution-design-for-electrical-utilities-microcredential-part-time-0866cm/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,0869CM,Occupational Health and Safety Essentials,Microcredential,Part-time,School of Health Sciences,https://www.bcit.ca/programs/occupational-health-and-safety-essentials-microcredential-part-time-0869cm/,health-sciences,1,3,,200,https://www.bcit.ca/programs/occupational-health-and-safety-essentials-microcredential-part-time-0869cm/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,0870CM,Sexual Health Rehabilitation,Microcredential,Part-time,School of Health Sciences,https://www.bcit.ca/programs/sexual-health-rehabilitation-microcredential-part-time-0870cm/,health-sciences,1,2,,200,https://www.bcit.ca/programs/sexual-health-rehabilitation-microcredential-part-time-0870cm/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,0872CM,Techniques for Crime & Intelligence Analysts (TCIA),Microcredential,Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/techniques-for-crime-and-intelligence-analysts-tcia-microcredential-part-time-0872cm/,computing-it,1,8,,200,https://www.bcit.ca/programs/techniques-for-crime-and-intelligence-analysts-tcia-microcredential-part-time-0872cm/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,0873CM,Fundamentals in Polytechnic Teaching,Microcredential,Part-time,Learning and Teaching Centre,https://www.bcit.ca/programs/fundamentals-in-polytechnic-teaching-microcredential-part-time-0873cm/,business-media,1,3,,200,https://www.bcit.ca/programs/fundamentals-in-polytechnic-teaching-microcredential-part-time-0873cm/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,0874CM,"Fundamentals in Architecture, Construction, and Engineering",Microcredential,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/fundamentals-in-architecture-construction-and-engineering-microcredential-part-time-0874cm/,engineering|trades-apprenticeships,3,3,,200,https://www.bcit.ca/programs/fundamentals-in-architecture-construction-and-engineering-microcredential-part-time-0874cm/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,0875CM,Applied Additive Manufacturing,Microcredential,Part-time,School of Energy,https://www.bcit.ca/programs/applied-additive-manufacturing-microcredential-part-time-0875cm/,engineering,1,3,,200,https://www.bcit.ca/programs/applied-additive-manufacturing-microcredential-part-time-0875cm/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,0876CM,Applied Mass Timber Engineering,Microcredential,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/applied-mass-timber-engineering-microcredential-part-time-0876cm/,engineering|trades-apprenticeships,2,,4,,https://www.bcit.ca/programs/applied-mass-timber-engineering-microcredential-part-time-0876cm/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,0876CM
current_catalog,100ADIPMA,Airline and Flight Operations Commercial Pilot (Fixed-Wing),Diploma,Full-time,School of Transportation,https://www.bcit.ca/programs/airline-and-flight-operations-commercial-pilot-fixed-wing-diploma-full-time-100adipma/,trades-apprenticeships,1,,38,,https://www.bcit.ca/programs/airline-and-flight-operations-commercial-pilot-fixed-wing-diploma-full-time-100adipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,100ADIPMA
current_catalog,100BDIPMA,Airline and Flight Operations Commercial Pilot (Rotary-Wing),Diploma,Full-time,School of Transportation,https://www.bcit.ca/programs/airline-and-flight-operations-commercial-pilot-rotary-wing-diploma-full-time-100bdipma/,trades-apprenticeships,1,,33,,https://www.bcit.ca/programs/airline-and-flight-operations-commercial-pilot-rotary-wing-diploma-full-time-100bdipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,100BDIPMA
current_catalog,1030CERTTS,Aircraft Gas Turbine Technician,Certificate,Full-time,School of Transportation,https://www.bcit.ca/programs/aircraft-gas-turbine-technician-certificate-full-time-1030certts/,engineering|trades-apprenticeships,2,11,,200,https://www.bcit.ca/programs/aircraft-gas-turbine-technician-certificate-full-time-1030certts/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,1070ACERT,Airport Operations,Associate Certificate,Part-time,School of Transportation,https://www.bcit.ca/programs/airport-operations-associate-certificate-part-time-1070acert/,trades-apprenticeships,1,,9,,https://www.bcit.ca/programs/airport-operations-associate-certificate-part-time-1070acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,1070ACERT
current_catalog,1155ACERT,Construction Drawings,Associate Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/construction-drawings-associate-certificate-part-time-1155acert/,engineering|trades-apprenticeships,2,7,,200,https://www.bcit.ca/programs/construction-drawings-associate-certificate-part-time-1155acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,1165DIPMA,Aircraft Maintenance Engineer Category ‘E’ (Electronics),Diploma,Full-time,School of Transportation,https://www.bcit.ca/programs/aircraft-maintenance-engineer-category-e-electronics-diploma-full-time-1165dipma/,engineering|trades-apprenticeships,2,,18,,https://www.bcit.ca/programs/aircraft-maintenance-engineer-category-e-electronics-diploma-full-time-1165dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,1165DIPMA
current_catalog,1175DIPMA,Aviation Management and Operations,Diploma,Full-time,School of Transportation,https://www.bcit.ca/programs/aviation-management-and-operations-diploma-full-time-1175dipma/,trades-apprenticeships,1,,38,,https://www.bcit.ca/programs/aviation-management-and-operations-diploma-full-time-1175dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,1175DIPMA
current_catalog,1180ACERT,Trades Discovery General,Associate Certificate,Full-time,School of Transportation,https://www.bcit.ca/programs/trades-discovery-general-associate-certificate-full-time-1180acert/,trades-apprenticeships,1,,9,,https://www.bcit.ca/programs/trades-discovery-general-associate-certificate-full-time-1180acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,1180ACERT
current_catalog,1190ACERT,Trades Discovery for Women,Associate Certificate,Full-time,School of Transportation,https://www.bcit.ca/programs/trades-discovery-for-women-associate-certificate-full-time-1190acert/,trades-apprenticeships,1,,9,,https://www.bcit.ca/programs/trades-discovery-for-women-associate-certificate-full-time-1190acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,1190ACERT
current_catalog,1195IPCERT,Advanced Gas Turbine,BCIT/Industry Partnership Certificate,Full-time,School of Transportation,https://www.bcit.ca/programs/advanced-gas-turbine-bcit-industry-partnership-certificate-full-time-1195ipcert/,engineering|trades-apprenticeships,2,,7,,https://www.bcit.ca/programs/advanced-gas-turbine-bcit-industry-partnership-certificate-full-time-1195ipcert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,1195IPCERT
current_catalog,1205DIPMA,Aircraft Maintenance Engineer Category 'S' (Structures),Diploma,Full-time,School of Transportation,https://www.bcit.ca/programs/aircraft-maintenance-engineer-category-s-structures-diploma-full-time-1205dipma/,engineering|trades-apprenticeships,2,,20,,https://www.bcit.ca/programs/aircraft-maintenance-engineer-category-s-structures-diploma-full-time-1205dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,1205DIPMA
current_catalog,1230DIPMA,Aircraft Maintenance Engineer Category 'M' (Maintenance),Diploma,Full-time,School of Transportation,https://www.bcit.ca/programs/aircraft-maintenance-engineer-category-m-maintenance-diploma-full-time-1230dipma/,engineering|trades-apprenticeships,2,,22,,https://www.bcit.ca/programs/aircraft-maintenance-engineer-category-m-maintenance-diploma-full-time-1230dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,1230DIPMA
current_catalog,1255CERT,Auto Body Repair and Refinishing Technician Foundation,Certificate,Full-time,School of Transportation,https://www.bcit.ca/programs/auto-body-repair-and-refinishing-technician-foundation-certificate-full-time-1255cert/,trades-apprenticeships,1,,15,,https://www.bcit.ca/programs/auto-body-repair-and-refinishing-technician-foundation-certificate-full-time-1255cert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,1255CERT
